Datum von;Uhrzeit von;Datum bis;Uhrzeit bis;Prognose (MW);Ist-Wert (MW)
25.03.2015;03:45:00;25.03.2015;04:00:00;95;96
25.03.2015;04:00:00;25.03.2015;04:15:00;93;88
25.03.2015;04:15:00;25.03.2015;04:30:00;91;79
25.03.2015;04:30:00;25.03.2015;04:45:00;89;81
25.03.2015;04:45:00;25.03.2015;05:00:00;87;75
25.03.2015;05:00:00;25.03.2015;05:15:00;85;71
25.03.2015;05:15:00;25.03.2015;05:30:00;84;81
25.03.2015;05:30:00;25.03.2015;05:45:00;82;82
25.03.2015;05:45:00;25.03.2015;06:00:00;80;73
25.03.2015;06:00:00;25.03.2015;06:15:00;78;67
25.03.2015;06:15:00;25.03.2015;06:30:00;76;62
25.03.2015;06:30:00;25.03.2015;06:45:00;74;67
25.03.2015;06:45:00;25.03.2015;07:00:00;72;72
25.03.2015;07:00:00;25.03.2015;07:15:00;69;83
25.03.2015;07:15:00;25.03.2015;07:30:00;66;78
25.03.2015;07:30:00;25.03.2015;07:45:00;62;112
25.03.2015;07:45:00;25.03.2015;08:00:00;58;99
25.03.2015;08:00:00;25.03.2015;08:15:00;54;119
25.03.2015;08:15:00;25.03.2015;08:30:00;48;101
25.03.2015;08:30:00;25.03.2015;08:45:00;43;86
25.03.2015;08:45:00;25.03.2015;09:00:00;38;71
25.03.2015;09:00:00;25.03.2015;09:15:00;34;58
25.03.2015;09:15:00;25.03.2015;09:30:00;31;50
25.03.2015;09:30:00;25.03.2015;09:45:00;28;36
25.03.2015;09:45:00;25.03.2015;10:00:00;25;28
25.03.2015;10:00:00;25.03.2015;10:15:00;22;29
25.03.2015;10:15:00;25.03.2015;10:30:00;21;27
25.03.2015;10:30:00;25.03.2015;10:45:00;19;22
25.03.2015;10:45:00;25.03.2015;11:00:00;18;28
25.03.2015;11:00:00;25.03.2015;11:15:00;17;33
25.03.2015;11:15:00;25.03.2015;11:30:00;15;56
25.03.2015;11:30:00;25.03.2015;11:45:00;14;52
25.03.2015;11:45:00;25.03.2015;12:00:00;12;56
25.03.2015;12:00:00;25.03.2015;12:15:00;12;66
25.03.2015;12:15:00;25.03.2015;12:30:00;12;49
25.03.2015;12:30:00;25.03.2015;12:45:00;13;52
25.03.2015;12:45:00;25.03.2015;13:00:00;13;44
25.03.2015;13:00:00;25.03.2015;13:15:00;14;38
25.03.2015;13:15:00;25.03.2015;13:30:00;17;40
25.03.2015;13:30:00;25.03.2015;13:45:00;20;43
25.03.2015;13:45:00;25.03.2015;14:00:00;22;39
25.03.2015;14:00:00;25.03.2015;14:15:00;25;36
25.03.2015;14:15:00;25.03.2015;14:30:00;26;30
25.03.2015;14:30:00;25.03.2015;14:45:00;28;29
25.03.2015;14:45:00;25.03.2015;15:00:00;30;38
25.03.2015;15:00:00;25.03.2015;15:15:00;32;35
25.03.2015;15:15:00;25.03.2015;15:30:00;35;25
25.03.2015;15:30:00;25.03.2015;15:45:00;37;30
25.03.2015;15:45:00;25.03.2015;16:00:00;39;24
25.03.2015;16:00:00;25.03.2015;16:15:00;41;40
25.03.2015;16:15:00;25.03.2015;16:30:00;44;40
25.03.2015;16:30:00;25.03.2015;16:45:00;47;46
25.03.2015;16:45:00;25.03.2015;17:00:00;49;54
25.03.2015;17:00:00;25.03.2015;17:15:00;55;41
25.03.2015;17:15:00;25.03.2015;17:30:00;63;55
25.03.2015;17:30:00;25.03.2015;17:45:00;71;65
25.03.2015;17:45:00;25.03.2015;18:00:00;79;70
25.03.2015;18:00:00;25.03.2015;18:15:00;90;93
25.03.2015;18:15:00;25.03.2015;18:30:00;105;104
25.03.2015;18:30:00;25.03.2015;18:45:00;120;128
25.03.2015;18:45:00;25.03.2015;19:00:00;135;123
25.03.2015;19:00:00;25.03.2015;19:15:00;147;141
25.03.2015;19:15:00;25.03.2015;19:30:00;156;142
25.03.2015;19:30:00;25.03.2015;19:45:00;166;183
25.03.2015;19:45:00;25.03.2015;20:00:00;175;232
25.03.2015;20:00:00;25.03.2015;20:15:00;184;253
25.03.2015;20:15:00;25.03.2015;20:30:00;192;245
25.03.2015;20:30:00;25.03.2015;20:45:00;200;265
25.03.2015;20:45:00;25.03.2015;21:00:00;209;245
25.03.2015;21:00:00;25.03.2015;21:15:00;214;244
25.03.2015;21:15:00;25.03.2015;21:30:00;216;261
25.03.2015;21:30:00;25.03.2015;21:45:00;218;269
25.03.2015;21:45:00;25.03.2015;22:00:00;220;265
25.03.2015;22:00:00;25.03.2015;22:15:00;221;288
25.03.2015;22:15:00;25.03.2015;22:30:00;220;265
25.03.2015;22:30:00;25.03.2015;22:45:00;219;298
25.03.2015;22:45:00;25.03.2015;23:00:00;219;308
25.03.2015;23:00:00;25.03.2015;23:15:00;217;318
25.03.2015;23:15:00;25.03.2015;23:30:00;214;325
25.03.2015;23:30:00;25.03.2015;23:45:00;210;313
25.03.2015;23:45:00;26.03.2015;00:00:00;207;338
26.03.2015;00:00:00;26.03.2015;00:15:00;251;336
26.03.2015;00:15:00;26.03.2015;00:30:00;242;303
26.03.2015;00:30:00;26.03.2015;00:45:00;233;320
26.03.2015;00:45:00;26.03.2015;01:00:00;224;285
26.03.2015;01:00:00;26.03.2015;01:15:00;216;265
26.03.2015;01:15:00;26.03.2015;01:30:00;209;283
26.03.2015;01:30:00;26.03.2015;01:45:00;201;255
26.03.2015;01:45:00;26.03.2015;02:00:00;194;262
26.03.2015;02:00:00;26.03.2015;02:15:00;187;266
26.03.2015;02:15:00;26.03.2015;02:30:00;180;258
26.03.2015;02:30:00;26.03.2015;02:45:00;173;223
26.03.2015;02:45:00;26.03.2015;03:00:00;166;191
26.03.2015;03:00:00;26.03.2015;03:15:00;159;200
26.03.2015;03:15:00;26.03.2015;03:30:00;151;197
26.03.2015;03:30:00;26.03.2015;03:45:00;143;202
26.03.2015;03:45:00;26.03.2015;04:00:00;136;186
26.03.2015;04:00:00;26.03.2015;04:15:00;130;178
26.03.2015;04:15:00;26.03.2015;04:30:00;126;186
26.03.2015;04:30:00;26.03.2015;04:45:00;122;169
26.03.2015;04:45:00;26.03.2015;05:00:00;117;183
26.03.2015;05:00:00;26.03.2015;05:15:00;114;181
26.03.2015;05:15:00;26.03.2015;05:30:00;111;168
26.03.2015;05:30:00;26.03.2015;05:45:00;109;153
26.03.2015;05:45:00;26.03.2015;06:00:00;106;134
26.03.2015;06:00:00;26.03.2015;06:15:00;104;134
26.03.2015;06:15:00;26.03.2015;06:30:00;101;133
26.03.2015;06:30:00;26.03.2015;06:45:00;98;123
26.03.2015;06:45:00;26.03.2015;07:00:00;95;146
26.03.2015;07:00:00;26.03.2015;07:15:00;92;144
26.03.2015;07:15:00;26.03.2015;07:30:00;89;137
26.03.2015;07:30:00;26.03.2015;07:45:00;86;136
26.03.2015;07:45:00;26.03.2015;08:00:00;82;127
26.03.2015;08:00:00;26.03.2015;08:15:00;78;149
26.03.2015;08:15:00;26.03.2015;08:30:00;74;133
26.03.2015;08:30:00;26.03.2015;08:45:00;70;104
26.03.2015;08:45:00;26.03.2015;09:00:00;65;79
26.03.2015;09:00:00;26.03.2015;09:15:00;62;98
26.03.2015;09:15:00;26.03.2015;09:30:00;59;84
26.03.2015;09:30:00;26.03.2015;09:45:00;57;82
26.03.2015;09:45:00;26.03.2015;10:00:00;54;81
26.03.2015;10:00:00;26.03.2015;10:15:00;52;77
26.03.2015;10:15:00;26.03.2015;10:30:00;50;64
26.03.2015;10:30:00;26.03.2015;10:45:00;48;66
26.03.2015;10:45:00;26.03.2015;11:00:00;47;59
26.03.2015;11:00:00;26.03.2015;11:15:00;45;60
26.03.2015;11:15:00;26.03.2015;11:30:00;45;57
26.03.2015;11:30:00;26.03.2015;11:45:00;44;55
26.03.2015;11:45:00;26.03.2015;12:00:00;43;42
26.03.2015;12:00:00;26.03.2015;12:15:00;43;57
26.03.2015;12:15:00;26.03.2015;12:30:00;43;45
26.03.2015;12:30:00;26.03.2015;12:45:00;43;44
26.03.2015;12:45:00;26.03.2015;13:00:00;43;56
26.03.2015;13:00:00;26.03.2015;13:15:00;44;51
26.03.2015;13:15:00;26.03.2015;13:30:00;44;37
26.03.2015;13:30:00;26.03.2015;13:45:00;45;43
26.03.2015;13:45:00;26.03.2015;14:00:00;45;42
26.03.2015;14:00:00;26.03.2015;14:15:00;45;38
26.03.2015;14:15:00;26.03.2015;14:30:00;45;42
26.03.2015;14:30:00;26.03.2015;14:45:00;45;31
26.03.2015;14:45:00;26.03.2015;15:00:00;45;32
26.03.2015;15:00:00;26.03.2015;15:15:00;46;26
26.03.2015;15:15:00;26.03.2015;15:30:00;47;26
26.03.2015;15:30:00;26.03.2015;15:45:00;48;25
26.03.2015;15:45:00;26.03.2015;16:00:00;49;31
26.03.2015;16:00:00;26.03.2015;16:15:00;50;27
26.03.2015;16:15:00;26.03.2015;16:30:00;53;23
26.03.2015;16:30:00;26.03.2015;16:45:00;55;31
26.03.2015;16:45:00;26.03.2015;17:00:00;57;31
26.03.2015;17:00:00;26.03.2015;17:15:00;59;30
26.03.2015;17:15:00;26.03.2015;17:30:00;61;25
26.03.2015;17:30:00;26.03.2015;17:45:00;64;28
26.03.2015;17:45:00;26.03.2015;18:00:00;66;34
26.03.2015;18:00:00;26.03.2015;18:15:00;70;41
26.03.2015;18:15:00;26.03.2015;18:30:00;73;50
26.03.2015;18:30:00;26.03.2015;18:45:00;77;48
26.03.2015;18:45:00;26.03.2015;19:00:00;81;58
26.03.2015;19:00:00;26.03.2015;19:15:00;85;60
26.03.2015;19:15:00;26.03.2015;19:30:00;89;63
26.03.2015;19:30:00;26.03.2015;19:45:00;94;67
26.03.2015;19:45:00;26.03.2015;20:00:00;99;82
26.03.2015;20:00:00;26.03.2015;20:15:00;104;77
26.03.2015;20:15:00;26.03.2015;20:30:00;109;86
26.03.2015;20:30:00;26.03.2015;20:45:00;115;97
26.03.2015;20:45:00;26.03.2015;21:00:00;121;101
26.03.2015;21:00:00;26.03.2015;21:15:00;126;104
26.03.2015;21:15:00;26.03.2015;21:30:00;132;99
26.03.2015;21:30:00;26.03.2015;21:45:00;138;97
26.03.2015;21:45:00;26.03.2015;22:00:00;143;93
26.03.2015;22:00:00;26.03.2015;22:15:00;149;131
26.03.2015;22:15:00;26.03.2015;22:30:00;154;154
26.03.2015;22:30:00;26.03.2015;22:45:00;160;202
26.03.2015;22:45:00;26.03.2015;23:00:00;165;148
26.03.2015;23:00:00;26.03.2015;23:15:00;170;153
26.03.2015;23:15:00;26.03.2015;23:30:00;174;143
26.03.2015;23:30:00;26.03.2015;23:45:00;178;123
26.03.2015;23:45:00;27.03.2015;00:00:00;183;123
27.03.2015;00:00:00;27.03.2015;00:15:00;153;139
27.03.2015;00:15:00;27.03.2015;00:30:00;155;156
27.03.2015;00:30:00;27.03.2015;00:45:00;157;165
27.03.2015;00:45:00;27.03.2015;01:00:00;158;160
27.03.2015;01:00:00;27.03.2015;01:15:00;159;166
27.03.2015;01:15:00;27.03.2015;01:30:00;159;174
27.03.2015;01:30:00;27.03.2015;01:45:00;159;182
27.03.2015;01:45:00;27.03.2015;02:00:00;159;194
27.03.2015;02:00:00;27.03.2015;02:15:00;158;203
27.03.2015;02:15:00;27.03.2015;02:30:00;156;198
27.03.2015;02:30:00;27.03.2015;02:45:00;154;156
27.03.2015;02:45:00;27.03.2015;03:00:00;152;194
27.03.2015;03:00:00;27.03.2015;03:15:00;152;155
27.03.2015;03:15:00;27.03.2015;03:30:00;153;186
27.03.2015;03:30:00;27.03.2015;03:45:00;154;169
27.03.2015;03:45:00;27.03.2015;04:00:00;155;164
27.03.2015;04:00:00;27.03.2015;04:15:00;156;159
27.03.2015;04:15:00;27.03.2015;04:30:00;157;144
27.03.2015;04:30:00;27.03.2015;04:45:00;159;129
27.03.2015;04:45:00;27.03.2015;05:00:00;160;118
27.03.2015;05:00:00;27.03.2015;05:15:00;161;109
27.03.2015;05:15:00;27.03.2015;05:30:00;160;116
27.03.2015;05:30:00;27.03.2015;05:45:00;160;114
27.03.2015;05:45:00;27.03.2015;06:00:00;159;135
27.03.2015;06:00:00;27.03.2015;06:15:00;159;154
27.03.2015;06:15:00;27.03.2015;06:30:00;160;152
27.03.2015;06:30:00;27.03.2015;06:45:00;161;164
27.03.2015;06:45:00;27.03.2015;07:00:00;162;140
27.03.2015;07:00:00;27.03.2015;07:15:00;162;150
27.03.2015;07:15:00;27.03.2015;07:30:00;161;172
27.03.2015;07:30:00;27.03.2015;07:45:00;159;188
27.03.2015;07:45:00;27.03.2015;08:00:00;158;133
27.03.2015;08:00:00;27.03.2015;08:15:00;156;125
27.03.2015;08:15:00;27.03.2015;08:30:00;154;110
27.03.2015;08:30:00;27.03.2015;08:45:00;152;124
27.03.2015;08:45:00;27.03.2015;09:00:00;150;160
27.03.2015;09:00:00;27.03.2015;09:15:00;149;158
27.03.2015;09:15:00;27.03.2015;09:30:00;151;167
27.03.2015;09:30:00;27.03.2015;09:45:00;152;180
27.03.2015;09:45:00;27.03.2015;10:00:00;153;158
27.03.2015;10:00:00;27.03.2015;10:15:00;157;165
27.03.2015;10:15:00;27.03.2015;10:30:00;162;195
27.03.2015;10:30:00;27.03.2015;10:45:00;167;205
27.03.2015;10:45:00;27.03.2015;11:00:00;173;228
27.03.2015;11:00:00;27.03.2015;11:15:00;177;274
27.03.2015;11:15:00;27.03.2015;11:30:00;181;294
27.03.2015;11:30:00;27.03.2015;11:45:00;186;254
27.03.2015;11:45:00;27.03.2015;12:00:00;190;226
27.03.2015;12:00:00;27.03.2015;12:15:00;194;255
27.03.2015;12:15:00;27.03.2015;12:30:00;199;253
27.03.2015;12:30:00;27.03.2015;12:45:00;204;189
27.03.2015;12:45:00;27.03.2015;13:00:00;209;219
27.03.2015;13:00:00;27.03.2015;13:15:00;214;202
27.03.2015;13:15:00;27.03.2015;13:30:00;219;242
27.03.2015;13:30:00;27.03.2015;13:45:00;224;223
27.03.2015;13:45:00;27.03.2015;14:00:00;229;185
27.03.2015;14:00:00;27.03.2015;14:15:00;234;227
27.03.2015;14:15:00;27.03.2015;14:30:00;238;230
27.03.2015;14:30:00;27.03.2015;14:45:00;243;217
27.03.2015;14:45:00;27.03.2015;15:00:00;247;189
27.03.2015;15:00:00;27.03.2015;15:15:00;248;219
27.03.2015;15:15:00;27.03.2015;15:30:00;244;229
27.03.2015;15:30:00;27.03.2015;15:45:00;240;204
27.03.2015;15:45:00;27.03.2015;16:00:00;236;187
27.03.2015;16:00:00;27.03.2015;16:15:00;231;184
27.03.2015;16:15:00;27.03.2015;16:30:00;224;173
27.03.2015;16:30:00;27.03.2015;16:45:00;217;127
27.03.2015;16:45:00;27.03.2015;17:00:00;210;187
27.03.2015;17:00:00;27.03.2015;17:15:00;201;177
27.03.2015;17:15:00;27.03.2015;17:30:00;191;163
27.03.2015;17:30:00;27.03.2015;17:45:00;180;138
27.03.2015;17:45:00;27.03.2015;18:00:00;170;135
27.03.2015;18:00:00;27.03.2015;18:15:00;161;127
27.03.2015;18:15:00;27.03.2015;18:30:00;153;111
27.03.2015;18:30:00;27.03.2015;18:45:00;145;89
27.03.2015;18:45:00;27.03.2015;19:00:00;137;57
27.03.2015;19:00:00;27.03.2015;19:15:00;132;61
27.03.2015;19:15:00;27.03.2015;19:30:00;129;46
27.03.2015;19:30:00;27.03.2015;19:45:00;126;52
27.03.2015;19:45:00;27.03.2015;20:00:00;123;57
27.03.2015;20:00:00;27.03.2015;20:15:00;121;66
27.03.2015;20:15:00;27.03.2015;20:30:00;121;57
27.03.2015;20:30:00;27.03.2015;20:45:00;121;49
27.03.2015;20:45:00;27.03.2015;21:00:00;120;74
27.03.2015;21:00:00;27.03.2015;21:15:00;120;59
27.03.2015;21:15:00;27.03.2015;21:30:00;121;65
27.03.2015;21:30:00;27.03.2015;21:45:00;121;69
27.03.2015;21:45:00;27.03.2015;22:00:00;121;60
27.03.2015;22:00:00;27.03.2015;22:15:00;121;86
27.03.2015;22:15:00;27.03.2015;22:30:00;119;67
27.03.2015;22:30:00;27.03.2015;22:45:00;117;78
27.03.2015;22:45:00;27.03.2015;23:00:00;115;76
27.03.2015;23:00:00;27.03.2015;23:15:00;112;67
27.03.2015;23:15:00;27.03.2015;23:30:00;109;50
27.03.2015;23:30:00;27.03.2015;23:45:00;105;53
27.03.2015;23:45:00;28.03.2015;00:00:00;101;41
28.03.2015;00:00:00;28.03.2015;00:15:00;77;60
28.03.2015;00:15:00;28.03.2015;00:30:00;73;47
28.03.2015;00:30:00;28.03.2015;00:45:00;69;49
28.03.2015;00:45:00;28.03.2015;01:00:00;65;53
28.03.2015;01:00:00;28.03.2015;01:15:00;63;45
28.03.2015;01:15:00;28.03.2015;01:30:00;61;38
28.03.2015;01:30:00;28.03.2015;01:45:00;60;38
28.03.2015;01:45:00;28.03.2015;02:00:00;58;47
28.03.2015;02:00:00;28.03.2015;02:15:00;57;51
28.03.2015;02:15:00;28.03.2015;02:30:00;55;47
28.03.2015;02:30:00;28.03.2015;02:45:00;52;43
28.03.2015;02:45:00;28.03.2015;03:00:00;50;55
28.03.2015;03:00:00;28.03.2015;03:15:00;48;54
28.03.2015;03:15:00;28.03.2015;03:30:00;45;57
28.03.2015;03:30:00;28.03.2015;03:45:00;43;54
28.03.2015;03:45:00;28.03.2015;04:00:00;41;52
28.03.2015;04:00:00;28.03.2015;04:15:00;39;47
28.03.2015;04:15:00;28.03.2015;04:30:00;37;44
28.03.2015;04:30:00;28.03.2015;04:45:00;35;49
28.03.2015;04:45:00;28.03.2015;05:00:00;33;43
28.03.2015;05:00:00;28.03.2015;05:15:00;32;45
28.03.2015;05:15:00;28.03.2015;05:30:00;31;38
28.03.2015;05:30:00;28.03.2015;05:45:00;30;48
28.03.2015;05:45:00;28.03.2015;06:00:00;29;48
28.03.2015;06:00:00;28.03.2015;06:15:00;29;48
28.03.2015;06:15:00;28.03.2015;06:30:00;28;30
28.03.2015;06:30:00;28.03.2015;06:45:00;27;33
28.03.2015;06:45:00;28.03.2015;07:00:00;27;31
28.03.2015;07:00:00;28.03.2015;07:15:00;26;33
28.03.2015;07:15:00;28.03.2015;07:30:00;27;38
28.03.2015;07:30:00;28.03.2015;07:45:00;27;37
28.03.2015;07:45:00;28.03.2015;08:00:00;27;32
28.03.2015;08:00:00;28.03.2015;08:15:00;27;29
28.03.2015;08:15:00;28.03.2015;08:30:00;27;22
28.03.2015;08:30:00;28.03.2015;08:45:00;27;16
28.03.2015;08:45:00;28.03.2015;09:00:00;27;14
28.03.2015;09:00:00;28.03.2015;09:15:00;28;14
28.03.2015;09:15:00;28.03.2015;09:30:00;29;16
28.03.2015;09:30:00;28.03.2015;09:45:00;30;22
28.03.2015;09:45:00;28.03.2015;10:00:00;31;22
28.03.2015;10:00:00;28.03.2015;10:15:00;31;30
28.03.2015;10:15:00;28.03.2015;10:30:00;31;35
28.03.2015;10:30:00;28.03.2015;10:45:00;30;29
28.03.2015;10:45:00;28.03.2015;11:00:00;30;38
28.03.2015;11:00:00;28.03.2015;11:15:00;30;31
28.03.2015;11:15:00;28.03.2015;11:30:00;29;28
28.03.2015;11:30:00;28.03.2015;11:45:00;29;31
28.03.2015;11:45:00;28.03.2015;12:00:00;29;33
28.03.2015;12:00:00;28.03.2015;12:15:00;29;29
28.03.2015;12:15:00;28.03.2015;12:30:00;30;29
28.03.2015;12:30:00;28.03.2015;12:45:00;31;26
28.03.2015;12:45:00;28.03.2015;13:00:00;32;27
28.03.2015;13:00:00;28.03.2015;13:15:00;33;26
28.03.2015;13:15:00;28.03.2015;13:30:00;35;35
28.03.2015;13:30:00;28.03.2015;13:45:00;37;32
28.03.2015;13:45:00;28.03.2015;14:00:00;39;33
28.03.2015;14:00:00;28.03.2015;14:15:00;42;38
28.03.2015;14:15:00;28.03.2015;14:30:00;44;40
28.03.2015;14:30:00;28.03.2015;14:45:00;47;42
28.03.2015;14:45:00;28.03.2015;15:00:00;49;42
28.03.2015;15:00:00;28.03.2015;15:15:00;53;41
28.03.2015;15:15:00;28.03.2015;15:30:00;56;43
28.03.2015;15:30:00;28.03.2015;15:45:00;60;54
28.03.2015;15:45:00;28.03.2015;16:00:00;64;57
28.03.2015;16:00:00;28.03.2015;16:15:00;68;71
28.03.2015;16:15:00;28.03.2015;16:30:00;71;83
28.03.2015;16:30:00;28.03.2015;16:45:00;75;69
28.03.2015;16:45:00;28.03.2015;17:00:00;78;74
28.03.2015;17:00:00;28.03.2015;17:15:00;83;74
28.03.2015;17:15:00;28.03.2015;17:30:00;87;71
28.03.2015;17:30:00;28.03.2015;17:45:00;92;111
28.03.2015;17:45:00;28.03.2015;18:00:00;97;114
28.03.2015;18:00:00;28.03.2015;18:15:00;102;123
28.03.2015;18:15:00;28.03.2015;18:30:00;106;119
28.03.2015;18:30:00;28.03.2015;18:45:00;111;111
28.03.2015;18:45:00;28.03.2015;19:00:00;115;117
28.03.2015;19:00:00;28.03.2015;19:15:00;120;132
28.03.2015;19:15:00;28.03.2015;19:30:00;125;111
28.03.2015;19:30:00;28.03.2015;19:45:00;130;115
28.03.2015;19:45:00;28.03.2015;20:00:00;135;138
28.03.2015;20:00:00;28.03.2015;20:15:00;141;146
28.03.2015;20:15:00;28.03.2015;20:30:00;149;182
28.03.2015;20:30:00;28.03.2015;20:45:00;156;209
28.03.2015;20:45:00;28.03.2015;21:00:00;164;216
28.03.2015;21:00:00;28.03.2015;21:15:00;172;202
28.03.2015;21:15:00;28.03.2015;21:30:00;182;198
28.03.2015;21:30:00;28.03.2015;21:45:00;191;202
28.03.2015;21:45:00;28.03.2015;22:00:00;201;216
28.03.2015;22:00:00;28.03.2015;22:15:00;207;180
28.03.2015;22:15:00;28.03.2015;22:30:00;211;175
28.03.2015;22:30:00;28.03.2015;22:45:00;215;164
28.03.2015;22:45:00;28.03.2015;23:00:00;218;173
28.03.2015;23:00:00;28.03.2015;23:15:00;222;177
28.03.2015;23:15:00;28.03.2015;23:30:00;225;185
28.03.2015;23:30:00;28.03.2015;23:45:00;228;253
28.03.2015;23:45:00;29.03.2015;00:00:00;231;208
29.03.2015;00:00:00;29.03.2015;00:15:00;;193
29.03.2015;00:15:00;29.03.2015;00:30:00;;177
29.03.2015;00:30:00;29.03.2015;00:45:00;;180
29.03.2015;00:45:00;29.03.2015;01:00:00;;202
29.03.2015;01:00:00;29.03.2015;01:15:00;;193
29.03.2015;01:15:00;29.03.2015;01:30:00;;199
29.03.2015;01:30:00;29.03.2015;01:45:00;;218
29.03.2015;01:45:00;29.03.2015;03:00:00;;224
29.03.2015;03:00:00;29.03.2015;03:15:00;;222
29.03.2015;03:15:00;29.03.2015;03:30:00;;235
29.03.2015;03:30:00;29.03.2015;03:45:00;;239
29.03.2015;03:45:00;29.03.2015;04:00:00;;252
29.03.2015;04:00:00;29.03.2015;04:15:00;;250
29.03.2015;04:15:00;29.03.2015;04:30:00;;309
29.03.2015;04:30:00;29.03.2015;04:45:00;;330
29.03.2015;04:45:00;29.03.2015;05:00:00;;291
29.03.2015;05:00:00;29.03.2015;05:15:00;;283
29.03.2015;05:15:00;29.03.2015;05:30:00;;285
29.03.2015;05:30:00;29.03.2015;05:45:00;;297
29.03.2015;05:45:00;29.03.2015;06:00:00;;274
29.03.2015;06:00:00;29.03.2015;06:15:00;;311
29.03.2015;06:15:00;29.03.2015;06:30:00;;303
29.03.2015;06:30:00;29.03.2015;06:45:00;;347
29.03.2015;06:45:00;29.03.2015;07:00:00;;353
29.03.2015;07:00:00;29.03.2015;07:15:00;;354
29.03.2015;07:15:00;29.03.2015;07:30:00;;338
29.03.2015;07:30:00;29.03.2015;07:45:00;;338
29.03.2015;07:45:00;29.03.2015;08:00:00;;329
29.03.2015;08:00:00;29.03.2015;08:15:00;;333
29.03.2015;08:15:00;29.03.2015;08:30:00;;352
29.03.2015;08:30:00;29.03.2015;08:45:00;;383
29.03.2015;08:45:00;29.03.2015;09:00:00;;426
29.03.2015;09:00:00;29.03.2015;09:15:00;;377
29.03.2015;09:15:00;29.03.2015;09:30:00;;430
29.03.2015;09:30:00;29.03.2015;09:45:00;;399
29.03.2015;09:45:00;29.03.2015;10:00:00;;412
29.03.2015;10:00:00;29.03.2015;10:15:00;;425
29.03.2015;10:15:00;29.03.2015;10:30:00;;415
29.03.2015;10:30:00;29.03.2015;10:45:00;;435
29.03.2015;10:45:00;29.03.2015;11:00:00;;449
29.03.2015;11:00:00;29.03.2015;11:15:00;;462
29.03.2015;11:15:00;29.03.2015;11:30:00;;504
29.03.2015;11:30:00;29.03.2015;11:45:00;;494
29.03.2015;11:45:00;29.03.2015;12:00:00;;448
29.03.2015;12:00:00;29.03.2015;12:15:00;;510
29.03.2015;12:15:00;29.03.2015;12:30:00;;501
29.03.2015;12:30:00;29.03.2015;12:45:00;;484
29.03.2015;12:45:00;29.03.2015;13:00:00;;416
29.03.2015;13:00:00;29.03.2015;13:15:00;;400
29.03.2015;13:15:00;29.03.2015;13:30:00;;478
29.03.2015;13:30:00;29.03.2015;13:45:00;;487
29.03.2015;13:45:00;29.03.2015;14:00:00;;473
29.03.2015;14:00:00;29.03.2015;14:15:00;;472
29.03.2015;14:15:00;29.03.2015;14:30:00;;469
29.03.2015;14:30:00;29.03.2015;14:45:00;;470
29.03.2015;14:45:00;29.03.2015;15:00:00;;516
29.03.2015;15:00:00;29.03.2015;15:15:00;;516
29.03.2015;15:15:00;29.03.2015;15:30:00;;528
29.03.2015;15:30:00;29.03.2015;15:45:00;;529
29.03.2015;15:45:00;29.03.2015;16:00:00;;497
29.03.2015;16:00:00;29.03.2015;16:15:00;;519
29.03.2015;16:15:00;29.03.2015;16:30:00;;544
29.03.2015;16:30:00;29.03.2015;16:45:00;;528
29.03.2015;16:45:00;29.03.2015;17:00:00;;531
29.03.2015;17:00:00;29.03.2015;17:15:00;;527
29.03.2015;17:15:00;29.03.2015;17:30:00;;534
29.03.2015;17:30:00;29.03.2015;17:45:00;;545
29.03.2015;17:45:00;29.03.2015;18:00:00;;568
29.03.2015;18:00:00;29.03.2015;18:15:00;;538
29.03.2015;18:15:00;29.03.2015;18:30:00;;467
29.03.2015;18:30:00;29.03.2015;18:45:00;;546
29.03.2015;18:45:00;29.03.2015;19:00:00;;549
29.03.2015;19:00:00;29.03.2015;19:15:00;;557
29.03.2015;19:15:00;29.03.2015;19:30:00;;563
29.03.2015;19:30:00;29.03.2015;19:45:00;;563
29.03.2015;19:45:00;29.03.2015;20:00:00;;553
29.03.2015;20:00:00;29.03.2015;20:15:00;;569
29.03.2015;20:15:00;29.03.2015;20:30:00;;567
29.03.2015;20:30:00;29.03.2015;20:45:00;;579
29.03.2015;20:45:00;29.03.2015;21:00:00;;558
29.03.2015;21:00:00;29.03.2015;21:15:00;;522
29.03.2015;21:15:00;29.03.2015;21:30:00;;488
29.03.2015;21:30:00;29.03.2015;21:45:00;;505
29.03.2015;21:45:00;29.03.2015;22:00:00;;527
29.03.2015;22:00:00;29.03.2015;22:15:00;;487
29.03.2015;22:15:00;29.03.2015;22:30:00;;539
29.03.2015;22:30:00;29.03.2015;22:45:00;;561
29.03.2015;22:45:00;29.03.2015;23:00:00;;556
29.03.2015;23:00:00;29.03.2015;23:15:00;;546
29.03.2015;23:15:00;29.03.2015;23:30:00;;548
29.03.2015;23:30:00;29.03.2015;23:45:00;;536
29.03.2015;23:45:00;30.03.2015;00:00:00;;509
30.03.2015;00:00:00;30.03.2015;00:15:00;523;527
30.03.2015;00:15:00;30.03.2015;00:30:00;521;531
30.03.2015;00:30:00;30.03.2015;00:45:00;519;544
30.03.2015;00:45:00;30.03.2015;01:00:00;517;499
30.03.2015;01:00:00;30.03.2015;01:15:00;515;501
30.03.2015;01:15:00;30.03.2015;01:30:00;513;526
30.03.2015;01:30:00;30.03.2015;01:45:00;511;542
