Windenergieeinspeisung;;;;
2006 Juni;;;;
;;;;
Datum;Position;prognostiziert [MW];tatsächlich [MW];Anteil Offshore [MW];
;27;195;98;0;;
;28;195;96;0;;
;29;243;88;0;;
;30;243;79;0;;
;31;243;70;0;;
;32;243;48;0;;
;33;293;38;0;;
;34;293;35;0;;
;35;293;31;0;;
;36;293;30;0;;
;37;355;30;0;;
;38;355;30;0;;
;39;355;29;0;;
;40;355;31;0;;
;41;424;32;0;;
;42;424;29;0;;
;43;424;37;0;;
;44;424;43;0;;
;45;488;42;0;;
;46;488;46;0;;
;47;488;56;0;;
;48;488;59;0;;
;49;558;53;0;;
;50;558;55;0;;
;51;558;66;0;;
;52;558;70;0;;
;53;627;93;0;;
;54;627;107;0;;
;55;627;108;0;;
;56;627;113;0;;
;57;725;122;0;;
;58;725;141;0;;
;59;725;144;0;;
;60;725;165;0;;
;61;832;184;0;;
;62;832;207;0;;
;63;832;206;0;;
;64;832;208;0;;
;65;890;216;0;;
;66;890;219;0;;
;67;890;230;0;;
;68;890;242;0;;
;69;908;274;0;;
;70;908;285;0;;
;71;908;311;0;;
;72;908;326;0;;
;73;879;332;0;;
;74;879;361;0;;
;75;879;358;0;;
;76;879;374;0;;
;77;805;406;0;;
;78;805;446;0;;
;79;805;476;0;;
;80;805;485;0;;
;81;713;488;0;;
;82;713;467;0;;
;83;713;463;0;;
;84;713;495;0;;
;85;621;539;0;;
;86;621;601;0;;
;87;621;660;0;;
;88;621;673;0;;
;89;577;690;0;;
;90;577;716;0;;
;91;577;698;0;;
;92;577;728;0;;
;93;554;762;0;;
;94;554;848;0;;
;95;554;948;0;;
;96;554;991;0;;
2006-06-11;1;436;1001;0;;
;2;436;1036;0;;
;3;436;1114;0;;
;4;436;1148;0;;
;5;451;1190;0;;
;6;451;1224;0;;
;7;451;1257;0;;
;8;451;1299;0;;
;9;456;1337;0;;
;10;456;1408;0;;
;11;456;1458;0;;
;12;456;1458;0;;
;13;431;1441;0;;
;14;431;1413;0;;
;15;431;1447;0;;
;16;431;1555;0;;
;17;419;1562;0;;
;18;419;1538;0;;
;19;419;1511;0;;
;20;419;1492;0;;
;21;424;1430;0;;
;22;424;1451;0;;
;23;424;1426;0;;
;24;424;1370;0;;
;25;422;1314;0;;
;26;422;1272;0;;
;27;422;1174;0;;
;28;422;1072;0;;
;29;438;973;0;;
;30;438;883;0;;
;31;438;775;0;;
;32;438;645;0;;
;33;486;547;0;;
;34;486;502;0;;
;35;486;444;0;;
;36;486;381;0;;
;37;555;374;0;;
;38;555;407;0;;
;39;555;439;0;;
;40;555;494;0;;
;41;645;575;0;;
;42;645;706;0;;
;43;645;803;0;;
;44;645;857;0;;
;45;724;909;0;;
;46;724;946;0;;
;47;724;900;0;;
;48;724;828;0;;
;49;803;838;0;;
;50;803;855;0;;
;51;803;811;0;;
;52;803;820;0;;
;53;865;844;0;;
;54;865;837;0;;
;55;865;844;0;;
;56;865;849;0;;
;57;916;822;0;;
;58;916;814;0;;
;59;916;799;0;;
;60;916;817;0;;
;61;926;726;0;;
;62;926;739;0;;
;63;926;747;0;;
;64;926;719;0;;
;65;894;708;0;;
;66;894;739;0;;
;67;894;687;0;;
;68;894;696;0;;
;69;849;684;0;;
;70;849;687;0;;
;71;849;651;0;;
;72;849;637;0;;
;73;773;623;0;;
;74;773;614;0;;
;75;773;642;0;;
;76;773;651;0;;
;77;649;615;0;;
;78;649;603;0;;
;79;649;588;0;;
;80;649;585;0;;
;81;517;578;0;;
;82;517;572;0;;
;83;517;569;0;;
;84;517;627;0;;
;85;477;689;0;;
;86;477;761;0;;
;87;477;834;0;;
;88;477;932;0;;
;89;420;996;0;;
;90;420;1123;0;;
;91;420;1220;0;;
;92;420;1274;0;;
;93;368;1384;0;;
;94;368;1449;0;;
;95;368;1497;0;;
;96;368;1536;0;;
2006-06-12;1;319;1602;0;;
;2;319;1629;0;;
;3;319;1623;0;;
;4;319;1569;0;;
;5;321;1562;0;;
;6;321;1563;0;;
;7;321;1521;0;;
;8;321;1512;0;;
;9;311;1445;0;;
;10;311;1359;0;;
;11;311;1369;0;;
;12;311;1363;0;;
;13;306;1286;0;;
;14;306;1237;0;;
;15;306;1182;0;;
;16;306;1164;0;;
;17;303;1101;0;;
;18;303;995;0;;
;19;303;972;0;;
;20;303;957;0;;
;21;323;902;0;;
;22;323;886;0;;
;23;323;896;0;;
;24;323;855;0;;
;25;351;828;0;;
;26;351;828;0;;
;27;351;822;0;;
;28;351;767;0;;
;29;403;718;0;;
;30;403;643;0;;
;31;403;552;0;;
;32;403;477;0;;
;33;415;385;0;;
;34;415;323;0;;
;35;415;262;0;;
;36;415;214;0;;
;37;481;195;0;;
;38;481;184;0;;
;39;481;193;0;;
;40;481;214;0;;
;41;583;230;0;;
;42;583;274;0;;
;43;583;335;0;;
;44;583;410;0;;
;45;694;440;0;;
;46;694;490;0;;
;47;694;516;0;;
;48;694;600;0;;
;49;807;642;0;;
;50;807;718;0;;
;51;807;782;0;;
;52;807;870;0;;
;53;930;908;0;;
;54;930;917;0;;
;55;930;921;0;;
;56;930;968;0;;
;57;1014;973;0;;
;58;1014;967;0;;
;59;1014;960;0;;
;60;1014;1022;0;;
;61;1028;1040;0;;
;62;1028;1043;0;;
;63;1028;1098;0;;
;64;1028;1141;0;;
;65;1034;1138;0;;
;66;1034;1210;0;;
;67;1034;1176;0;;
;68;1034;1168;0;;
;69;1008;1158;0;;
;70;1008;1191;0;;
;71;1008;1134;0;;
;72;1008;1112;0;;
;73;942;1109;0;;
;74;942;1122;0;;
;75;942;1070;0;;
;76;942;1070;0;;
;77;800;990;0;;
;78;800;947;0;;
;79;800;944;0;;
;80;800;863;0;;
;81;634;775;0;;
;82;634;701;0;;
;83;634;697;0;;
;84;634;695;0;;
;85;514;689;0;;
;86;514;708;0;;
;87;514;724;0;;
;88;514;754;0;;
;89;410;778;0;;
;90;410;847;0;;
;91;410;927;0;;
;92;410;982;0;;
;93;376;1025;0;;
;94;376;1060;0;;
;95;376;1136;0;;
;96;376;1161;0;;
2006-06-13;1;364;1154;0;;
;2;364;1109;0;;
;3;364;1118;0;;
;4;364;1110;0;;
;5;367;1080;0;;
;6;367;1051;0;;
;7;367;1038;0;;
;8;367;1068;0;;
;9;381;1066;0;;
;10;381;1033;0;;
;11;381;1043;0;;
;12;381;1019;0;;
;13;396;984;0;;
;14;396;964;0;;
;15;396;943;0;;
;16;396;930;0;;
;17;409;943;0;;
;18;409;920;0;;
;19;409;878;0;;
;20;409;859;0;;
;21;423;854;0;;
;22;423;863;0;;
;23;423;872;0;;
;24;423;895;0;;
;25;437;907;0;;
;26;437;918;0;;
;27;437;904;0;;
;28;437;869;0;;
